family,cell,alpha,sigma_y,reps,lam,rmse,cv.bloss,cv.smd,cv.inf,boot.smd,boot.inf,overlap,n,dense
tunea3,tunea3_10_r500,0.5,NA,500,0.166234435451763,0.2949881455051831,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.15867882380453163,0.28539444546126136,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.15146662636753072,0.27627443439723376,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.14458223443490112,0.2676162219730572,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.13801074874055433,0.2593963432216279,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.1317379472130403,0.2515742433744013,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.12575025419600583,0.24413525735603947,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.12003471106763063,0.2371000218649095,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.114578948195456,0.23046924657599555,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.10937115816590873,0.22420930245981538,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.10440007023058555,0.21829478948665682,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.09965492591399253,0.2126977842173762,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.09512545572995096,0.20742433925023515,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.09080185695627832,0.20244212228217656,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.08667477241964407,0.19771622390540763,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.08273527024468695,0.19324565310606984,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.0789748245235657,0.18904453823092118,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.07538529686410879,0.18510513234525391,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.07195891877662926,0.18142493184784592,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.06868827486128573,0.1779832726759048,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.06556628675960412,0.17479513140617023,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.06258619783542738,0.17187528187421297,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.05974155855213943,0.1691821785454688,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.05702621251451727,0.16671274596844196,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.05443428314500223,0.16447444976495104,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.05196016096555515,0.16244695735549677,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.04959849145757115,0.16062436010919862,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.04734416347357971,0.15899842208462966,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.045192298175651076,0.15756807974929596,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.043138238476569155,0.156320044265291,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.041177538960919226,0.15524235034007422,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.03930595626427799,0.15431171103886404,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.03751943988968411,0.15353437013895269,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.03581412344151441,0.15289577619666028,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.034186316257793996,0.15238425153165439,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.032632495422830636,0.1519880278288748,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.031149298142887336,0.1516957643320227,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.029733514468392445,0.1515084123175524,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.028382080346936324,0.1514026909535451,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.027092070992020233,0.1513595743513729,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.02586069455320576,0.1513827567984174,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.024685286073965647,0.15146021047846903,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.02356330172415978,0.1515837853916354,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.022492313294653853,0.15175661672181062,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.02147000294216628,0.1519753330718094,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.020494158172969863,0.15222120284944116,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.01956266705459189,0.15249346722175272,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.018673513645149995,0.15278268654741656,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.017824773630431633,0.15308457219557248,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.01701461015927507,0.1534093816940962,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.016241269868238786,0.15374181409398915,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.015503079086955678,0.15407148095253717,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.014798440215959894,0.15439972932342613,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.01412582826914693,0.15472551371180088,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.013483787573384316,0.1550489258570654,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.012870928618130013,0.15536647441565865,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.012285925048240633,0.15567453391839986,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.011727510793461071,0.15597180958227927,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
